msno,total_transactions,total_actual_paid,mean_actual_paid,mean_plan_days,total_cancellations,latest_auto_renew,latest_payment_method,average_under_overpayment,city,bd,registered_via,reg_year,reg_month,reg_day,account_age_days,num_100,num_unq,total_secs,total_active_days,skip_ratio,loop_ratio,secs_per_active_day,days_since_last_transaction,days_until_expiration,gender_male,gender_unknown,is_churn
o/JZPJ2RbJb3hhMQ8NCvEuNPdTnf0pAUDI0Jo1/a3/M=,10,1341,134.1,27.7,0,0,38,0.0,1.0,27.0,4.0,2016.0,7.0,8.0,296.0,15067.0,69.07335640643412,4378265.838172913,259.0,0.2514204544302509,218.13038489168704,16904.5006530035,31,-1,0,1,0
T/ArX90fd0ykgmQhQ7n90aA1CDV7aJz6mVLy926/tC8=,1,1599,1599.0,395.0,0,0,32,0.0,22.0,26.0,3.0,2012.0,1.0,2.0,1945.0,29700.0,50.16722324135078,8467755.910059929,598.0,0.0916137922851443,592.0198918906996,14160.126703108132,470,-70,1,0,1
8C7+eeKH1OYk0clZyhVm3MbUFXEfshHgVLkkuy40XYk=,21,3129,149.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2012.0,2.0,13.0,1903.0,63.0,8.11538149408404,29702.836837768555,26.0,0.5357142665816333,7.763026595319,1142.4163620617285,49,-18,0,1,0
h/HHHaKJWDVJhC7Jr6nmqp9R/HCn9YSQiCrv579q4bQ=,25,3576,143.04,28.8,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,49,-18,0,1,0
mYhqP3riTi6lobbKwEjMPQFBD/1zY1H8yY664EkdihE=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,39,-8,0,1,0
J0Alty4Z1Hm83MXbbIFxY+0hw2BpNfBDLjVfbZ0TnDU=,21,2529,120.42857142857144,30.0,1,1,41,0.0,14.0,53.0,7.0,2012.0,2.0,22.0,1894.0,3783.0,19.46484298965457,1319106.387271881,256.0,0.3875530405200552,194.3502990754997,5152.7591240011325,54,-23,1,0,0
w2jjzhK36Kq6IpZq9mZTPIvNXQUx6v5fdVgtwdJlwIY=,23,3427,149.0,22.17391304347826,0,1,33,38.8695652173913,4.0,29.0,3.0,2013.0,6.0,10.0,1420.0,7317.0,29.306240503537875,2935614.93629241,689.0,0.5619167496150368,249.6737001247118,4260.689250632101,30,0,0,0,0
R2W4u+wLIaye6AUW3DmfBqEBg4o0jlvyff0tp37tnnA=,21,3129,149.0,30.0,0,1,40,0.0,13.0,28.0,9.0,2015.0,7.0,17.0,653.0,24368.0,44.39956234935454,7537460.438379645,458.0,0.1816953731289504,548.8341150735037,16457.336842371784,42,-10,0,1,0
/aXhXxsROMuFbWbHLODq5benu9fEZra4NWNLQH1ULWY=,21,2079,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,7.0,3.0,667.0,7.0,6.999930000699993,1852.9959716796875,1.0,0.0,1.0000085714020408,1852.9774419052685,58,-27,0,1,0
rA6WGLiPBr3maBOL7r/bu2P/hsslo+vDJKZXCX9vHbw=,15,1287,85.8,30.0,1,1,41,-19.866666666666674,1.0,27.0,7.0,2016.0,3.0,15.0,411.0,1.0,1.99999000005,523.9819946289062,2.0,0.1538460355030496,0.4999999999875001,261.9896873660163,46,-15,0,1,0
VESEfW/ajn3DgUi4SNIYTYPATtHmlsu+NEfPnzhFaYo=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,14.0,28.0,9.0,2012.0,9.0,16.0,1687.0,5759.0,19.807881285520168,1935765.7405500407,406.0,0.4033772719881302,290.74271041713087,4767.895795248974,30,6,0,0,0
2kd7+e0wzObgSq3Kh3PIpWfQ4CdqW2qN2nvv2SOop1A=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,7.0,27.0,277.0,2939.0,30.72221978395081,967607.2635650636,126.0,0.2573529406199115,95.6636292569924,7679.422117228907,34,-3,0,1,0
XBUN0PHF/RzH1KLGq2gFt0me4vj1K7csniUqMAtp8Z8=,8,1440,180.0,30.0,0,1,36,0.0,6.0,32.0,3.0,2016.0,8.0,16.0,257.0,562.0,19.02563614727278,191533.642578125,39.0,0.3814074684499786,29.539075606142266,4911.117781203774,32,11,1,0,0
3Px4SosdhQusvl5zqFMzteRz+P7sYnZY8tZNSXoU16s=,27,3483,129.0,28.88888888888889,0,1,41,4.777777777777772,1.0,27.0,7.0,2010.0,9.0,25.0,2409.0,1915.0,15.596772935744118,741237.9593162537,124.0,0.1410466061281823,122.78173055876,5977.724996282288,37,-5,0,1,0
1J4kzq9TZhEx44U7M/ER5BIAJgwC3bIDKszExDWomsE=,25,3725,149.0,28.8,0,1,41,5.960000000000008,1.0,27.0,7.0,2012.0,3.0,27.0,1860.0,864.0,8.701297571260055,269808.2931213379,77.0,0.2419601819145468,99.295421167934,3504.003351705252,30,1,0,1,0
RcXDRyK9ximHfNfCnGutpnAfKcRNII6nhQQ6lEBj70s=,27,3483,129.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2010.0,9.0,23.0,2411.0,144.0,5.59183559350294,93255.80652236938,49.0,0.3890274217200144,25.75178402052283,1903.1793365423675,39,-7,0,1,0
nmgJxTzKHVyDRb8oLw73tVkkmgR1akmymvFtcKQCaW8=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,1.0,21.0,465.0,3708.0,22.37287756391905,1194327.2291259766,59.0,0.1283060106485114,165.7363176481485,20242.830960977404,41,-10,0,1,0
XxI1wLBd9AFI83iednmViXx9HCoMWzDvYC0yWuvjvXY=,23,3427,149.0,28.82608695652174,1,1,39,6.478260869565219,18.0,25.0,9.0,2010.0,3.0,18.0,2600.0,18637.0,50.81510833369566,5896158.315956116,503.0,0.3022015822833844,366.76092885612246,11721.984490529368,30,12,0,0,0
OgyvHHG3e0v95mel5/PFHpCOg5f07DoMSizTumV8j04=,24,3456,144.0,22.5,1,1,31,37.25,13.0,29.0,9.0,2007.0,3.0,19.0,3695.0,16735.0,13.295289614215768,4622169.011805534,552.0,0.1390681002919626,1258.7155224472258,8373.49443491049,43,-12,1,0,0
nGEQ+rnGvLvyV8SljOfHHWDfgNL4bkOWzaKj28BQacg=,9,1557,173.0,30.0,0,0,38,16.666666666666657,15.0,22.0,3.0,2012.0,1.0,31.0,1916.0,8680.0,34.984904340192294,2494644.6843528748,265.0,0.1255106887168544,248.10693876783375,9413.753170623935,114,-84,1,0,1
03LJ2+puCe6owwYZlMm3REv77zS7AjFbCGv6mmqqT34=,10,1490,149.0,30.0,0,0,38,0.0,15.0,21.0,3.0,2013.0,11.0,6.0,1271.0,7065.0,29.80308765239044,2351919.825353414,259.0,0.1826923075013667,237.05589541070177,9080.771175852133,92,-62,1,0,1
hJagDdRnB0D9lkR6OSsyUzqM1Q6SQ//UhZYr2lwgABw=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,9.0,9.0,599.0,1134.0,12.98968938250625,481087.7943115234,97.0,0.3776770989387269,87.29994179289503,4959.6674712871,53,-22,0,1,0
yrvGNzwONEg7l6l64goS/CCFf5f161K2+Q6xqQQRw4Q=,4,396,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,11.0,6.0,175.0,6313.0,48.42635283516645,1682230.5149765017,129.0,0.200837293278075,130.36287737504003,13040.545616829808,56,-25,0,1,0
ybFCfSYGTK1x23vtZEUHOUQzbLqonoyR+RJa6C92VnQ=,13,2874,221.07692307692307,40.92307692307692,0,1,36,0.0,5.0,26.0,3.0,2014.0,1.0,27.0,1189.0,26310.0,53.97640555396723,7292675.235785246,551.0,0.2944878163485952,487.4351090189469,13235.345015302715,43,-13,0,1,0
9mL3VoRyG8tjkKM/Aw30EzqFjkeZO57tpFrFf+WoVjA=,13,1287,99.0,30.0,0,1,41,0.0,15.0,34.0,7.0,2016.0,3.0,26.0,400.0,1807.0,18.237035686145504,794847.1140365601,135.0,0.2449047769966429,99.08403099372391,5887.755964140743,35,-4,0,0,0
vPM/acEMP1xnToZbD8Mn3a6eof9rkDWhTTJbxh3oCZk=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,13.0,44.0,3.0,2013.0,7.0,15.0,1385.0,79.0,3.749998660714764,26168.79107284546,28.0,0.4176706659570013,21.06661801280809,934.5993473875708,30,16,0,0,0
bnh1UefV0BfzhZPpj8Gjrdz/++Z9WdBZyyFNAKM8BAI=,23,3427,149.0,22.17391304347826,0,1,31,38.8695652173913,5.0,22.0,9.0,2012.0,1.0,16.0,1931.0,22099.0,34.06693394823382,7761467.836290121,747.0,0.3558330778537559,648.6933501748903,10390.184380707198,30,0,1,0,0
r4Y3RH1mpIOU+5OOHaCbdntPGEkp/sjsx3W1lNOxQVI=,10,990,99.0,30.0,0,1,41,0.0,4.0,27.0,7.0,2016.0,6.0,25.0,309.0,22418.0,73.73616707505671,5848401.574417114,235.0,0.0398427582654916,304.0298655188011,24886.814151272225,36,-5,1,0,0
wIzFht5tb/xyNTrN/dbM5MI2A0buXAl5m+azHMBp6G0=,18,1782,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,10.0,9.0,569.0,9346.0,26.35201734636733,3025198.675409317,446.0,0.2838577740722622,354.6596198143504,6782.956519237112,53,-22,0,1,0
X9eJvGG68MW32XM5zDwP2YUrYWVjYIGyuEkjK32QBDM=,1,180,180.0,30.0,0,0,36,0.0,5.0,18.0,9.0,2013.0,9.0,11.0,1327.0,511.0,31.999970909117355,139673.50775146484,11.0,0.0620567364883557,15.968759526803566,12697.58007051492,100,-70,1,0,1
hLjjS2c1967yaqg90bzOYr/rmWdaFaX+iP6p9mOcW8Q=,6,594,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,10.0,17.0,195.0,2109.0,20.385319230704656,685832.0941467285,109.0,0.2436310388180643,103.45675442039936,6292.036983728061,45,-14,0,1,0
FLOREV2VVk6pXf3F9xWcaFuXqnLRXVQm4nIedx2CTeA=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,56,-25,0,1,0
8C1dE6dYADrDS2i79coY2DtAPI05ZbB7gkqwm6dOmGM=,20,1980,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,8.0,25.0,614.0,943.0,14.833331085858926,335041.1171051264,66.0,0.2144948739788076,63.57300048193394,5076.379793050431,37,-6,0,1,0
z+V9GbaboDaXXKh0oAXbAeE1oPkUOXna2P/V6X4I1BY=,16,1777,111.0625,26.25,2,1,41,0.0,1.0,27.0,7.0,2015.0,4.0,25.0,736.0,925.0,12.819046398186057,443937.42408561707,105.0,0.3419988426227681,72.15819723914241,4227.975064817775,35,-5,0,1,0
rX8p5mH1HFyme5paACodOYcaQMGcbTlOVy0QjuT8EKo=,6,594,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,10.0,28.0,184.0,1170.0,23.930229775554675,443893.1448254585,86.0,0.4658831196020792,48.89211353390548,5161.547595464914,34,-3,0,1,0
JGwxQFNf1Dw9mclzs0ZQ1Ykd/ecr6AlPmBvfFGjJiJA=,22,2178,99.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2015.0,8.0,5.0,634.0,18.0,3.74999531250586,5150.338939666748,8.0,0.4901959823145132,4.799993200002133,643.7915627188902,49,-18,0,1,0
f4KuotrWL/H93YixxOa4gzFhiAdMwXXOXWaQyyx7vAk=,11,1089,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,6.0,9.0,1056.0,4385.0,3.405714091102052,1339320.7475585938,175.0,0.1092627597178397,1287.5382393589805,7653.260977291336,39,-8,0,1,0
nRXm2KhI6ffGzwRRpCslV4aELDewvPUz26oTB/TZYps=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,6.0,37.0,9.0,2012.0,6.0,11.0,1784.0,4475.0,13.478114024305926,1687128.7005063295,297.0,0.1853455450701989,332.0195000379844,5680.567823907917,30,0,1,0,0
HcNS1W86q59T7Sz4VHVASUW9dW34qiIP+IT0uMpCJ7k=,27,3963,146.77777777777777,28.88888888888889,0,1,41,3.2962962962962763,1.0,27.0,7.0,2014.0,3.0,27.0,1130.0,0.0,1.5833320138899885,1711.2470111846924,12.0,0.733944886794047,0.0,142.6037987622254,35,-4,0,1,0
VbTT59VgSqcEvHRcxJa9Y6ctMFAwx5GhUjXeg+9rKOk=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,4.0,269.0,1662.0,20.519477854613264,526177.94523108,77.0,0.1765782242608498,80.99617357780903,6833.47892073105,58,-27,0,1,0
1qs/BM63PHrAQ5tqYnqbdBrD6A6Dkga1m8DR9171rqU=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,1.0,23.0,1193.0,1203.0,2.598130719713518,485845.77769804,214.0,0.2543303749288957,463.0234193522234,2270.307266331623,56,-25,0,1,0
pf4pF63oEFjWngMxOQYL8pB1jC7Ujog/aWzxpopNgGo=,16,1584,99.0,30.0,0,1,41,0.0,10.0,43.0,7.0,2015.0,11.0,6.0,541.0,2191.0,14.826290383742236,843233.7484397888,213.0,0.3871978505210433,147.77793133090296,3958.843703527473,56,-25,0,0,0
qDKuyy7kjPOVRPEGqzbHF0EndvhiXpF0Pi38cxHzbzI=,2,360,180.0,30.0,0,0,36,0.0,15.0,27.0,3.0,2015.0,3.0,26.0,766.0,244.0,17.263148808869047,74861.05688476562,19.0,0.5302013333858837,14.13414559302111,3940.053551801585,94,-64,1,0,1
ico4sM7pXtTSWOqj3TsC/p9gHf5j/nzNgSGkHQ9pNto=,5,596,119.2,25.4,1,1,16,0.0,13.0,38.0,9.0,2008.0,3.0,13.0,3335.0,609.0,26.79998928000429,156112.89530181885,25.0,0.209090906714876,22.72388120750362,6244.5133142674285,48,-30,0,0,0
CdTXnuXmNiY7zuEj3fcnVFopi6VBf2EHvY//t/9xg1U=,17,2073,121.94117647058825,30.0,1,1,41,0.0,1.0,27.0,7.0,2016.0,1.0,2.0,484.0,8341.0,32.471696887860496,2548144.66617012,265.0,0.157091730874843,256.8697737019261,9615.639886844232,35,-4,0,1,0
wtTFRlQldXEoqnh+RO1UZWuXkAVv1Dgm0qOyATwTkqc=,5,894,178.8,42.0,0,1,40,0.0,22.0,20.0,3.0,2015.0,7.0,18.0,652.0,4113.0,24.22282477049865,1267754.1788710356,184.0,0.2552891392332093,169.79845831295034,6889.96798897476,42,-12,1,0,0
q76+288HS78G3Ga6Wb7x36lCotcq95+33s3C6LXjy7o=,11,1419,129.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,5.0,21.0,344.0,3897.0,13.098213700972602,1505426.079864502,224.0,0.2530586955969356,297.52125852840874,6720.651842223141,41,-10,0,1,0
nU1dfaOAJo+EBo5o8HEy37abN6drq8dX28k4/v/JRUY=,21,3129,149.0,30.0,0,1,40,0.0,4.0,27.0,9.0,2015.0,7.0,25.0,645.0,10175.0,37.661440825660165,3143317.6216726303,319.0,0.1800104266180007,270.1701548116513,9853.659947134896,34,-4,0,1,0
7cJRHpu1hH3cy6hBzEE5dG6CYcIVXP7S8fjA9XxSEmw=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,13.0,30.0,9.0,2011.0,3.0,19.0,2234.0,3896.0,17.691942289481407,1248138.4014968872,211.0,0.2029711827403415,220.21311929019456,5915.347594044603,30,21,1,0,0
IhHiRTMEX1EChjmMCh3YJdpvqf7Oylx7kJdMlthKafI=,27,3874,143.4814814814815,29.0,1,1,40,0.0,5.0,23.0,3.0,2012.0,10.0,19.0,1654.0,19767.0,31.44214832724314,6511526.941768646,726.0,0.3067399878194397,628.6782158613084,8969.045250796411,36,-5,0,0,0
+0LJaO6WtGEUrTk9yO10shMKFlGHwfJtGsW/TcPaPlg=,2,1937,968.5,220.0,0,0,38,0.0,1.0,27.0,4.0,2016.0,12.0,25.0,126.0,2555.0,33.40983058855236,691870.9630584717,61.0,0.1742445631904982,76.47447443599752,11342.145076016735,79,333,0,0,1
rOCo807Ke4IXcbZfrtBZU/eThazWpfmUTO3E1Rjp2e4=,25,3725,149.0,28.8,0,1,41,5.960000000000008,1.0,27.0,7.0,2013.0,12.0,29.0,1218.0,4118.0,37.1780530604958,3128967.4450269938,483.0,0.6346962810723976,110.76424270138088,6478.193333840705,30,0,0,1,0
0UfPXNb0LH6LQ5ZI6+wsD51vu69zjBDqjarlkP+C9pU=,24,3576,149.0,28.916666666666668,1,1,39,6.208333333333343,13.0,35.0,9.0,2008.0,1.0,24.0,3384.0,2133.0,50.5777665382741,578040.4960021973,45.0,0.1958509135166986,42.172672386772064,12845.341501084047,30,4,0,0,0
jM03jHr9dhPZ4g1edNPhxZ1V3O/mbUCZEgRphU4ikS0=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,1.0,16.0,470.0,4060.0,15.814048933303765,1282675.607662201,242.0,0.155087973598607,256.73358225887256,5300.312209335037,45,-14,0,1,0
yQDk8G6Uq5jJ7GgKlur7Od74n5FSH8h6IpiXSxW6jys=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2010.0,12.0,1.0,2342.0,3956.0,10.95986585418509,1251053.7851228714,299.0,0.1416539047824389,360.9529936864549,4184.126231711068,54,-22,0,1,0
Vw/bxKGqA10juCohhlx5F202Lo0ZZZo4ZRJb8zI1/X4=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,40,-9,0,1,0
U6j16BjHS0/exa2pALR/AgoTa3YysDi7balivqUUdX8=,44,5996,136.27272727272728,28.63636363636364,3,1,41,4.045454545454561,12.0,25.0,7.0,2013.0,5.0,7.0,1454.0,9659.0,24.37280648305249,3263390.657940865,456.0,0.2287725784178832,396.30216748714025,7156.558303454565,30,133,0,1,0
o+LAxhmotaWkp2S/81GgoelrIkBpztXjb10/9YTV4H0=,17,1683,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,11.0,10.0,537.0,3.0,5.999992500009375,3944.289975166321,8.0,0.6231883154799542,0.4999997916659722,493.0356306012519,52,-21,0,1,0
zhySy9ETobB7NNqDbb2l3bQGXUISly+8JAkDEBHt2PA=,18,2232,124.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2014.0,5.0,21.0,1075.0,535.0,6.866666094444492,362477.6701278687,120.0,0.4844384270335695,77.91251438710552,3020.6469993449887,30,0,0,1,0
R4Rr2N+ARNoPL0DrHEkck3kmT5Vs/37adCsmJfOJMKc=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2012.0,6.0,7.0,1788.0,19646.0,74.67272455735548,5343411.526573181,275.0,0.0900238921290971,263.0946906720026,19430.58666279024,55,-22,0,1,0
TmrL738tunuRZyWt8dug6MNqvz2us5oPqdJa1JF/DJA=,9,891,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,55,-24,0,1,0
LSupzPIO57x2+siLIhUduhEQZKqnvdX3LetNfVwxa6g=,25,3725,149.0,28.8,0,0,38,5.960000000000008,5.0,18.0,3.0,2015.0,2.0,13.0,807.0,6101.0,49.987888408514046,2320707.262473494,578.0,0.6885233178053375,122.04953987345192,4015.064398482439,35,-5,1,0,0
Ml3Hr+z/0tlz2Oy0ovi12HI48u1VDeA7jo2vuvUaXgU=,29,4322,149.0344827586207,30.13793103448276,2,1,40,0.0,13.0,32.0,9.0,2007.0,5.0,3.0,3650.0,11409.0,48.67148659769656,3851568.3231544495,484.0,0.4572835451549924,234.40824296617055,7957.785627224366,43,-7,0,0,0
4x2BOsfK/HxpYQGba2HX4t0ZFehKRQ+FUfC/zphd0IY=,29,4081,140.72413793103448,30.0,1,1,41,0.0,1.0,27.0,7.0,2011.0,12.0,20.0,1958.0,8522.0,17.675564318776914,2655498.150742531,487.0,0.1862229500937814,482.13426315358856,5452.768164712216,38,-7,0,1,0
XyBzs8hDMagndNpfvQJaB+fqyT7XNxV11nM/TSST9oE=,27,4023,149.0,28.88888888888889,0,1,41,5.518518518518505,1.0,27.0,7.0,2012.0,2.0,10.0,1906.0,4966.0,18.729298766582843,1598357.4601345062,314.0,0.2303273210015667,265.1459304713062,5090.310220482179,52,-20,0,1,0
bqYvJmU+0y0GwKa9DAYNlJf/VJOwVbo4LE+jyp2TS9I=,19,1881,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2015.0,7.0,29.0,641.0,0.0,1.9999800001999977,95.71199798583984,1.0,0.6666644444518518,0.0,95.71104087543108,30,0,0,1,0
LlIs214zuROnpazT+XZrXDLITefZZRQZpbwM24gPyIg=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,22.0,64.0,9.0,2005.0,12.0,1.0,4168.0,7096.0,15.500978170235262,2770175.2659606934,511.0,0.2427513031713607,457.77726697615446,5421.086520058372,30,0,1,0,0
RDWety6Mhtj8em2OJ/gic37kcPJ0rweheYnC7nGCp/I=,8,792,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,26.0,247.0,7037.0,37.03553111494766,2186210.501846313,197.0,0.3708079265466403,190.0066743498948,11097.514674472928,36,-5,0,1,0
h8Aw4j/+IeSXOHfcdLhmz5yk7bKH/hp9rs5Yz8wkzUo=,23,3427,149.0,22.17391304347826,0,1,34,38.8695652173913,13.0,43.0,9.0,2007.0,6.0,23.0,3599.0,31.0,6.666644444518518,8744.43179321289,3.0,0.2391303827977428,4.650008524963964,2914.800881734691,30,0,0,0,0
fJfAgSX7aFAp4V7wNA02zw/iWXZ8LBezzxl422Ngkiw=,19,2831,149.0,28.42105263157895,0,0,38,7.84210526315789,5.0,20.0,3.0,2015.0,4.0,18.0,743.0,12236.0,41.245777837790286,4400094.330168247,533.0,0.4345695585049272,296.6605959406384,8255.336299465074,48,12,0,0,1
6nyAb4oFlm2yQ7XooMqjwSY+BJhRHN8VCRl2dgf3+fA=,13,1287,99.0,30.0,0,1,41,0.0,6.0,38.0,7.0,2016.0,3.0,2.0,424.0,509.0,8.474357887902835,283892.521194458,78.0,0.2246117057991433,60.06347691449622,3639.647240999815,59,-28,1,0,0
3OKqgg3TBgdE4DezFWSeOsnHru5A3BQyCcajlUT99EQ=,14,1386,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2016.0,2.0,8.0,447.0,3202.0,15.593457215259008,1019567.5606501102,214.0,0.1596091201498159,205.3424011349239,4764.334172928825,54,-23,0,1,0
D0Y47ql0T4874GXCiVrbln1ov3SXr3MqYihavVFxQPw=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,15.0,35.0,9.0,2008.0,1.0,7.0,3401.0,3667.0,14.517543222914773,1156683.4579968452,228.0,0.2278346869872224,252.59077364441416,5073.172838882091,30,7,1,0,0
MAza08Ub5fHKsKTyH7RFFNy4ZZ12HexBEkEHcoYHdUU=,23,3427,149.0,22.17391304347826,0,1,31,38.8695652173913,5.0,30.0,9.0,2005.0,11.0,29.0,4170.0,24854.0,33.2875192213662,7080311.242073059,633.0,0.1803394624622288,746.6459836870982,11185.325640157667,30,0,1,0,0
I3nvtA4YhrmVs8jpjXtE+427U/9b5Kph8BFJ9gOwq3A=,4,540,135.0,24.25,0,1,36,0.0,1.0,27.0,9.0,2015.0,4.0,26.0,735.0,1337.0,22.076919680473893,466211.7373123169,65.0,0.2869974324764865,60.56095749503246,7172.487162883773,51,-21,0,1,0
BI30VlT0akm8t7HwMuGPyq19pB+QMVUqcHK9ouQR3Nk=,28,4023,143.67857142857142,29.071428571428573,1,1,40,0.0,13.0,33.0,9.0,2004.0,4.0,23.0,4755.0,4862.0,18.3622634580278,1596639.0218219757,265.0,0.1142392186912299,264.78202773275785,6025.052685175279,49,-17,0,0,0
tJD3b4lFe75U9YxnP5Ew4uEjCcamS5ZW8kYrQxm1D28=,27,3383,125.29629629629628,28.88888888888889,2,1,41,3.2962962962962905,1.0,27.0,7.0,2011.0,12.0,22.0,1956.0,55404.0,73.82875486544823,14855854.608936906,619.0,0.0901010228223194,750.4392102586697,23999.7647317274,54,-23,0,1,0
RIfNpRB09B8HZYJNW63I2R9WJUOsaZIJxhem6yxeIZk=,11,1639,149.0,30.0,0,1,41,0.0,5.0,53.0,7.0,2012.0,2.0,16.0,1900.0,1195.0,7.109194993724426,481910.3691920042,174.0,0.3583771586837822,168.09193166533717,2769.5996637701583,41,-10,1,0,0
8vuwz4DTP5644msEmV0Ryxryn2/DqyBcr3S3fe1ruSw=,15,1485,99.0,30.0,0,1,41,0.0,1.0,27.0,7.0,2013.0,11.0,9.0,1268.0,578.0,15.08771665127778,209495.2693066597,57.0,0.3443396193930225,38.30928365547033,3675.354957072108,56,-25,0,1,0
xmXzRY04Q52rniFthjZ8NCloDNq5Dcvx3oqqXhdiur4=,5,1796,359.2,96.0,0,1,40,0.0,13.0,34.0,4.0,2015.0,12.0,18.0,499.0,20234.0,41.2769943362208,5933478.250205994,426.0,0.1628349573070817,490.2003022114799,13928.352373057442,46,-16,0,1,0
AGaQz8vCCyYeNngWPL/St3UTNkBoONLZ9P/EPACe0VM=,27,4023,149.0,30.14814814814815,0,1,40,0.0,9.0,28.0,3.0,2013.0,6.0,22.0,1408.0,23639.0,29.90637679909937,8070140.958316803,737.0,0.0830778215494678,790.4331659587808,10949.987583198004,44,-14,0,1,0
YuxUWhL+04pj9mdytIEYhaVwn3+18zH2VvCJAd4VARA=,10,1583,158.3,30.0,1,1,41,0.0,1.0,27.0,7.0,2016.0,8.0,2.0,271.0,3436.0,22.275554565530907,1247081.4759521484,225.0,0.325356498401317,154.2497380882031,5542.584091228034,52,-21,0,1,0
Tnj/omH30vj1oJsd3xlVjBdZFFdUT7q4cAoQIbUE3Pk=,19,3954,208.10526315789477,38.68421052631579,0,1,36,0.0,5.0,34.0,3.0,2012.0,4.0,26.0,1830.0,5950.0,18.953167521951308,1977501.8992004397,363.0,0.2990033219487092,313.9315290593776,5447.663484087617,49,-19,1,0,0
fuhgziwNgvZAJN6aeuQfzessbsZxE4RTljAqHmybzeM=,23,3427,149.0,22.17391304347826,0,1,31,38.8695652173913,6.0,49.0,9.0,2010.0,12.0,2.0,2341.0,39952.0,39.65125442997022,11506062.617666245,757.0,0.1547792721367774,1007.5845139960396,15199.554115813347,30,0,0,0,0
NnTBvDWAIFj3yK29Sy5n2gprBw7J34MHGx9Z/3qCnT0=,13,1287,99.0,30.0,1,1,41,0.0,1.0,27.0,7.0,2014.0,7.0,16.0,1082.0,4594.0,21.229681228633176,1541897.1993789673,243.0,0.2453183517728015,216.86804528299223,6247.363311328739,54,-54,0,1,0
RpxVEaSnxfO4W9S1dNAGyzCb7nTyIxG/4PMuxA+oTf4=,21,3129,149.0,28.714285714285715,0,1,39,7.095238095238102,13.0,35.0,9.0,2014.0,10.0,25.0,918.0,12306.0,20.76961567997303,3967076.285573721,599.0,0.1092125305588366,592.4998451881575,6622.83175182872,30,25,0,0,0
